  0.00000000	   0.08115044	   0.21654196	   0.39280468	   0.42357946	   0.57580831	   0.90929171	   1.22256264	   1.85445202	   1.71826022	   1.59586341
  0.00000002	   0.09542197	   0.23278429	   0.39721929	   0.58619558	   0.90632070	   1.23827330	   1.49972999	   1.38909091	   1.28399241	   1.63422084
  0.00000000	   0.06799840	   0.14676155	   0.26653989	   0.48732936	   0.92823946	   1.34230823	   1.33027920	   1.40256569	   1.71567212	   1.41547560
  0.00000001	   0.12480559	   0.21789333	   0.36195562	   0.74227135	   1.01256612	   0.99330737	   0.85262786	   1.28282437	   1.30323656	   1.45771781
  0.00000001	   0.04809607	   0.14652673	   0.29479746	   0.48981412	   0.76845432	   1.10574761	   1.47114039	   1.87930200	   1.62281784	   1.38477708
  0.00000000	   0.06359660	   0.13907131	   0.28327045	   0.52369334	   1.17096942	   2.03762432	   1.81793189	   1.73088754	   1.37132113	   2.06941609
  0.00000000	   0.07760020	   0.16178176	   0.30723389	   0.55710904	   0.70602716	   1.17494376	   1.35215717	   1.51634050	   1.77913144	   1.73323521
  0.00000001	   0.06252546	   0.12036775	   0.24456784	   0.48467988	   1.18353767	   2.06060658	   1.84086278	   1.52661913	   1.89873447	   1.58530132
  0.00000002	   0.06449391	   0.18880951	   0.32693885	   0.49652247	   0.79402196	   1.05354777	   1.51474539	   1.42515571	   1.73070647	   1.54668560
  0.00000003	   0.05868412	   0.11929443	   0.18815605	   0.43227784	   0.54176223	   1.03028011	   0.86060546	   1.96517379	   1.46487988	   1.45001286
  0.00000002	   0.07435765	   0.18317593	   0.35244444	   0.48716306	   0.64852626	   1.01378197	   1.28033299	   1.56805095	   1.36757292	   1.51988899
  0.00000000	   0.06706325	   0.13763343	   0.25770694	   0.48147414	   0.79897822	   1.23981397	   1.58803282	   1.48098864	   1.31573191	   1.51810709
  0.00000000	   0.05311158	   0.13587184	   0.29191952	   0.51663753	   0.93013844	   1.33014395	   1.17247211	   1.73129925	   1.75324738	   1.71376691
  0.00000002	   0.06508799	   0.12883697	   0.24743949	   0.40983225	   0.86136910	   1.57669234	   1.51996687	   1.44705254	   1.29751171	   1.17235140
  0.00000001	   0.05246871	   0.12427346	   0.18640784	   0.23955096	   0.37755270	   0.69488296	   1.37199170	   1.44171891	   1.84345356	   1.38996141
  0.00000000	   0.05257714	   0.12828070	   0.22242884	   0.44649447	   0.78567905	   1.57421521	   1.90448547	   1.27939622	   1.71240101	   1.68857551
  0.00000000	   0.06123604	   0.10699606	   0.18317035	   0.31618992	   0.56429865	   0.81522748	   1.67625477	   1.56410223	   1.59303228	   1.21992138
  0.00000002	   0.06653346	   0.16279343	   0.26537563	   0.40848320	   0.80498292	   1.93538328	   1.88912220	   1.71929948	   1.16530562	   1.26812084
  0.00000000	   0.13433302	   0.30053533	   0.46094181	   0.53360429	   0.67129952	   1.16046294	   1.38351855	   1.63616180	   1.56996029	   1.03859220
  0.00000000	   0.05319582	   0.10423583	   0.23025642	   0.57940419	   0.96193358	   1.36177468	   1.23924181	   1.56122199	   1.03584680	   1.34116969
  0.00000002	   0.05422424	   0.12362203	   0.20052672	   0.36357681	   0.51544489	   0.53684843	   1.69535133	   1.81822205	   1.63997226	   1.38753142
  0.00000001	   0.04683140	   0.09337173	   0.15664903	   0.29434462	   0.79080671	   1.72093117	   1.83907040	   1.97447134	   1.41552059	   1.69147284
  0.00000000	   0.05144088	   0.13511328	   0.26229205	   0.38906366	   0.71186014	   1.25444909	   2.33998209	   1.48653091	   1.88778288	   1.47518648
  0.00000000	   0.04777079	   0.11974511	   0.23356085	   0.35462775	   0.55183288	   0.98956957	   1.66309341	   1.58114890	   1.38082233	   1.01890214
  0.00000000	   0.06604248	   0.17291038	   0.30225777	   0.47390855	   0.69911078	   1.80485505	   1.93987990	   2.20803151	   1.62634701	   1.88748342
  0.00000000	   0.05824853	   0.18521336	   0.35975032	   0.55518002	   0.68827955	   1.31179637	   1.66882663	   1.59193799	   2.04987547	   1.96112188
  0.00000000	   0.06281398	   0.12854788	   0.24068754	   0.34379626	   0.55684132	   0.93132496	   1.39637118	   2.02580209	   1.48656111	   1.30165310
  0.00000000	   0.05461187	   0.11405209	   0.19232582	   0.33207185	   0.63634218	   1.98101085	   0.97332093	   0.91968806	   1.29009897	   1.79923603
  0.00000000	   0.09720034	   0.22500282	   0.42697317	   0.75150070	   1.21627805	   1.39455048	   1.28749595	   1.83166088	   1.24833943	   1.29534403
  0.00000000	   0.09088358	   0.17594770	   0.27610727	   0.52944705	   0.88126455	   1.38573032	   1.32186997	   1.47781250	   1.24719100	   1.42441624
  0.00000000	   0.08254309	   0.17084705	   0.30670343	   0.58409622	   0.87906681	   0.98743360	   0.78314784	   1.67361617	   1.25410245	   1.66918647
  0.00000001	   0.09239164	   0.19184006	   0.35727029	   0.62720952	   0.99264984	   1.48853646	   1.53163572	   1.31442300	   1.31743556	   1.57413878
  0.00000000	   0.07269435	   0.14984328	   0.26657956	   0.42731355	   0.70464525	   1.79971615	   1.95130102	   1.07595256	   1.30986586	   1.75784662
  0.00000000	   0.05822328	   0.12885846	   0.17799111	   0.31332362	   0.62455685	   0.99206242	   1.53710148	   1.59810990	   1.52036301	   1.43077663
  0.00000000	   0.07093965	   0.20079846	   0.38460158	   0.67151493	   1.17503182	   1.45707290	   1.20704684	   1.79333525	   1.55964136	   1.62797043
  0.00000000	   0.06001034	   0.12436244	   0.20314863	   0.37261335	   0.63067232	   0.85786375	   0.99234201	   1.62230551	   1.77447157	   1.83948691
  0.00000000	   0.06382822	   0.10179923	   0.20450376	   0.49611656	   1.31153246	   1.87092172	   1.61470063	   1.22272091	   2.20614761	   1.61099086
  0.00000000	   0.05872312	   0.16919492	   0.26118094	   0.35487064	   0.50571933	   1.00662027	   1.37967042	   2.13765783	   2.17841578	   1.90470088
  0.00000000	   0.04778413	   0.12388965	   0.18492271	   0.34306159	   0.56798396	   1.13144997	   1.49698219	   1.66875759	   1.73474619	   1.33775598
  0.00000000	   0.09096552	   0.20829026	   0.34265239	   0.68474767	   1.34846197	   1.67456023	   1.39638355	   1.19025120	   1.20658092	   1.13808141
  0.00000002	   0.06229632	   0.12961130	   0.22878090	   0.42950255	   0.87416293	   2.00445949	   1.59238655	   1.88223126	   1.85913524	   1.84694961
  0.00000000	   0.10449328	   0.23647203	   0.47782734	   0.70526083	   1.00316129	   1.45174475	   1.44588474	   1.73838577	   1.68497504	   1.20347240
  0.00000000	   0.04071077	   0.10414716	   0.17366264	   0.35606345	   0.59968972	   1.31392212	   1.36030104	   1.53778249	   1.53166876	   1.85077748
  0.00000000	   0.07492587	   0.18144686	   0.33503109	   0.48847980	   0.74739979	   1.42435701	   1.02825282	   1.74424953	   1.27688907	   1.60640249
  0.00000000	   0.08283914	   0.19679934	   0.42100336	   0.82114871	   1.24267107	   1.14045995	   1.53213448	   1.80213499	   1.44860313	   1.37292030
  0.00000000	   0.09378173	   0.21847175	   0.34292486	   0.43506551	   0.68241167	   0.93562674	   0.80504614	   1.50273892	   1.32330334	   1.44016904
  0.00000001	   0.05200598	   0.11228025	   0.20066726	   0.37465511	   1.18476191	   1.95908554	   1.80693454	   2.30205480	   0.64627681	   2.02092721
  0.00000001	   0.05718312	   0.11721794	   0.21613975	   0.34744121	   0.61079099	   0.75747104	   0.98213081	   2.01156222	   1.67682504	   1.55168185
  0.00000000	   0.07527375	   0.16985223	   0.30336449	   0.55680749	   0.87947665	   1.22431646	   1.89333467	   1.42647604	   1.75379710	   1.46826978
  0.00000000	   0.05481492	   0.10692214	   0.16166626	   0.29621060	   0.50655365	   0.62765605	   0.74764392	   1.91913836	   1.11681910	   1.54559342
  0.00000000	   0.07587240	   0.17696805	   0.29598793	   0.42703021	   0.82684259	   1.60291880	   1.86394123	   1.82739022	   1.85369363	   1.64905042
  0.00000000	   0.07551115	   0.14689998	   0.27970064	   0.45240982	   0.80540294	   1.13569497	   1.71538573	   1.56976659	   1.38344962	   1.56526445
  0.00000000	   0.07524998	   0.15467953	   0.26537736	   0.42506628	   0.73791455	   1.13306170	   1.34369564	   1.83437488	   1.55575729	   1.70835437
  0.00000000	   0.08753346	   0.22417413	   0.39063201	   0.74475488	   1.25287192	   1.26910890	   1.39594118	   1.58601856	   1.77847336	   0.99291786
  0.00000000	   0.07359602	   0.13589664	   0.19035899	   0.32774507	   0.43423699	   0.74645433	   1.83554432	   2.17864688	   1.97302864	   2.17496171
  0.00000000	   0.05125329	   0.10736799	   0.19807020	   0.29487522	   0.64008800	   1.60609273	   1.59528117	   2.14712369	   1.49228828	   1.64048020
  0.00000000	   0.06181434	   0.13240909	   0.23605855	   0.40669493	   0.97077243	   1.56943866	   1.59980213	   1.74568059	   1.87468260	   1.26606655
  0.00000000	   0.04756988	   0.12602797	   0.21932533	   0.33583906	   0.99495404	   1.86571929	   1.43675883	   1.23792552	   1.62882462	   1.98469521
  0.00000001	   0.07954327	   0.15537980	   0.27400676	   0.45090358	   0.68843917	   0.89300286	   0.97223054	   1.10316804	   1.54116247	   1.72112949
  0.00000001	   0.05048832	   0.10023908	   0.16501043	   0.25346826	   0.42781276	   0.72403083	   1.32806876	   2.05980571	   1.38495373	   1.78538944
  0.00000000	   0.08446538	   0.22947523	   0.44707835	   0.72965298	   1.17203300	   1.47536517	   1.62545137	   1.94470324	   1.53892902	   2.15565794
  0.00000000	   0.08911330	   0.20946258	   0.46081924	   0.86213124	   1.40283373	   1.12235531	   1.26583055	   1.08250899	   1.60115426	   1.07015438
  0.00000001	   0.08271358	   0.20056540	   0.44782168	   0.82574542	   1.22334309	   1.61238700	   1.79289689	   1.62294979	   1.87313803	   1.62595142
  0.00000000	   0.06430721	   0.13588693	   0.27343942	   0.36743632	   0.94821423	   1.57976803	   1.80776234	   1.60812129	   1.41085556	   1.31319252
  0.00000000	   0.07586389	   0.17844161	   0.28143336	   0.49846242	   1.02088138	   1.55977839	   1.23716184	   1.31695944	   1.18228773	   1.08487987
  0.00000000	   0.06589487	   0.14699303	   0.21780939	   0.28580118	   0.42039916	   1.16015052	   1.75925602	   1.26279998	   1.37505846	   1.64135709
  0.00000001	   0.11130100	   0.29533604	   0.49323071	   0.89272607	   1.21329035	   1.55250499	   0.80505884	   1.76599292	   1.46642734	   1.34439257
  0.00000002	   0.07001191	   0.15718320	   0.28333013	   0.34050429	   0.45555036	   0.74129659	   1.49732672	   1.22633401	   1.50375761	   1.58781565
  0.00000000	   0.07082420	   0.14598972	   0.24210752	   0.38913915	   0.73955616	   2.16953704	   1.93839442	   1.62432606	   1.54254392	   1.81476946
  0.00000002	   0.06594089	   0.17699532	   0.32671784	   0.62033774	   1.14367260	   1.27603298	   1.33307613	   2.22217564	   1.23675619	   1.47983440
  0.00000002	   0.05271429	   0.11958116	   0.19067573	   0.32157942	   0.46671664	   0.90587068	   1.68092406	   1.70038433	   1.70562476	   1.31926555
  0.00000000	   0.05798116	   0.12569394	   0.22371041	   0.37576432	   0.65913591	   0.99822947	   1.51937597	   1.93092455	   1.71141326	   1.28542501
  0.00000001	   0.07357045	   0.19403894	   0.33954195	   0.60874981	   1.08307087	   1.36181860	   1.07357545	   1.61826633	   1.06410539	   1.66181043
  0.00000000	   0.09705910	   0.19156898	   0.33897151	   0.59406214	   0.89593526	   1.38493735	   1.38472983	   2.02526587	   1.40030882	   1.43323267
  0.00000000	   0.05113523	   0.12818767	   0.20307634	   0.31522391	   0.39736995	   0.44359181	   0.86875111	   1.73442859	   1.71802088	   1.18782341
  0.00000000	   0.08696217	   0.21505859	   0.51923822	   1.09843811	   1.32164592	   0.98540408	   1.87548744	   1.56555712	   1.51249418	   1.77003483
  0.00000000	   0.04034422	   0.10567669	   0.24233004	   0.49146958	   0.68797602	   0.63996247	   0.62525185	   1.47151642	   1.58879111	   2.14799252
  0.00000000	   0.06201094	   0.13540909	   0.22177186	   0.29845020	   0.55819599	   0.88196693	   1.86331724	   1.15255715	   1.27948796	   1.82378261
  0.00000000	   0.07845814	   0.16734425	   0.29831974	   0.44219497	   0.41975342	   0.47646637	   0.66711962	   1.59827629	   1.51254943	   1.85725862
  0.00000001	   0.06088473	   0.12133684	   0.26063210	   0.43172945	   0.83131797	   0.98238791	   0.71041977	   1.08053548	   1.86891038	   1.43277367
  0.00000002	   0.05285043	   0.13747732	   0.36846753	   0.61765438	   0.90712653	   1.00328149	   1.20496771	   1.35776542	   1.79878356	   1.74712809
  0.00000000	   0.05799743	   0.11482697	   0.20345621	   0.34916418	   0.57481122	   0.69417818	   0.89035441	   1.51645118	   1.54479934	   1.47109764
  0.00000000	   0.10008972	   0.16996756	   0.33592042	   0.60109324	   0.93394072	   1.09506035	   1.34415665	   0.94174232	   1.72867216	   1.68246057
  0.00000000	   0.08400164	   0.17742086	   0.33786561	   0.51023376	   1.09198461	   1.65277440	   1.68141362	   1.47194782	   1.45544971	   1.93270453
  0.00000000	   0.05057168	   0.11972792	   0.19695291	   0.26979142	   0.54352066	   1.90178452	   1.18948771	   1.22587825	   1.46197128	   1.65667259
  0.00000000	   0.05237484	   0.12484247	   0.26160019	   0.47386859	   0.76392154	   1.13768913	   1.66196252	   1.44908798	   1.28668148	   1.51670455
  0.00000001	   0.05294346	   0.12800597	   0.20573028	   0.29750433	   0.83705341	   2.10607994	   1.60782312	   1.46292475	   1.23680540	   1.56726099
  0.00000002	   0.06232593	   0.15463916	   0.29911812	   0.44179289	   0.64945455	   0.76942948	   1.08632704	   1.71480318	   1.71454912	   1.90371474
  0.00000000	   0.04458255	   0.08584795	   0.13747408	   0.26719032	   0.47094466	   0.74607014	   0.86446150	   1.48917800	   1.91180556	   1.46891926
  0.00000000	   0.06897271	   0.15097425	   0.29237898	   0.49424507	   0.80211121	   1.13629587	   1.81795294	   1.73073098	   1.50309956	   1.82862658
  0.00000000	   0.06070691	   0.12864585	   0.22285475	   0.30640330	   0.47417881	   1.05300255	   1.93525054	   1.86025852	   1.37450605	   1.78907288
  0.00000000	   0.06301938	   0.16034083	   0.22846832	   0.45778218	   1.09025704	   1.54932643	   1.28643182	   1.26238354	   1.16696008	   1.49097437
  0.00000000	   0.07436714	   0.16610726	   0.28851197	   0.41621327	   0.43429459	   2.00523637	   1.40756104	   2.07612519	   1.41688605	   1.40484176
  0.00000001	   0.06858044	   0.14505468	   0.27850774	   0.55821701	   1.02168192	   1.23573521	   0.96308801	   1.07915136	   1.86270090	   1.80239683
  0.00000002	   0.06695675	   0.17278735	   0.32855031	   0.63765633	   1.17561646	   1.22967422	   1.21054213	   1.35890374	   1.37229033	   1.04312369
  0.00000002	   0.07222558	   0.15622978	   0.26957025	   0.44499082	   0.79544915	   0.78139001	   0.78031905	   1.78830155	   2.11958451	   1.99396205
  0.00000000	   0.08991133	   0.19142832	   0.30755700	   0.57712991	   0.94069917	   1.29839401	   1.22576180	   1.61759627	   1.47667927	   1.58552840
  0.00000000	   0.07112452	   0.16584415	   0.28650890	   0.54737952	   1.88175535	   1.34201375	   1.34110705	   1.75150687	   1.18151188	   1.54839892
  0.00000000	   0.05316869	   0.10595008	   0.17539108	   0.29821359	   0.48400951	   1.01773562	   1.33637381	   1.30385913	   1.70904412	   1.64941755
  0.00000000	   0.07358893	   0.16596276	   0.27812477	   0.51864377	   0.99887939	   1.64962750	   1.79416144	   1.45547059	   1.56588962	   1.54933023
  0.00000000	   0.08567814	   0.18923452	   0.29493251	   0.54824510	   0.93243100	   1.32621639	   1.30810383	   1.51508113	   1.51475703	   1.68844474
  0.00000000	   0.11023177	   0.23633293	   0.35921970	   0.57282015	   1.03171628	   1.31179827	   1.04627654	   1.24742441	   1.50442409	   1.74866984
  0.00000000	   0.05407157	   0.12938658	   0.20265531	   0.26673194	   0.48300001	   0.95835002	   1.22140674	   2.14642891	   1.28186487	   1.45399239
  0.00000000	   0.05840177	   0.15195496	   0.22710048	   0.36955800	   0.73576626	   1.18785689	   1.82339285	   1.52180613	   1.64060752	   1.42158852
  0.00000002	   0.05032399	   0.13939203	   0.30369470	   0.52049395	   0.90418613	   1.30091774	   1.32653305	   2.02508974	   1.79055285	   1.47221295
  0.00000002	   0.08336310	   0.17687621	   0.31244113	   0.53124108	   0.88565704	   1.29114833	   1.47664380	   1.34759744	   1.75265543	   1.11770031
  0.00000000	   0.05833245	   0.14520398	   0.24355216	   0.35050972	   0.54694947	   0.93598297	   1.91622519	   1.81555567	   1.55123256	   1.70115918
  0.00000000	   0.09144163	   0.16697770	   0.39409129	   0.89208690	   1.14604549	   1.25295090	   1.25228722	   1.29814462	   1.84185661	   1.64639861
  0.00000000	   0.04949339	   0.10372792	   0.19629326	   0.40610455	   0.75959834	   1.98930332	   2.16904502	   1.46930520	   1.56824764	   1.10421756
  0.00000001	   0.08021196	   0.22055218	   0.38760984	   0.66686687	   0.97996502	   1.27474163	   1.98640416	   1.96404905	   1.90558392	   1.62624182
  0.00000002	   0.08677398	   0.19606012	   0.40277951	   0.79358914	   1.18743543	   1.70330112	   1.21531110	   2.23560122	   1.18966886	   1.16877308
  0.00000000	   0.06578748	   0.14262660	   0.25973859	   0.42242084	   0.58543561	   0.71332099	   1.13975282	   1.89459215	   1.96232528	   2.02281676
  0.00000001	   0.03830369	   0.08159286	   0.12444500	   0.19438132	   0.36677961	   0.97170900	   2.14692182	   2.33256475	   2.33366900	   1.58311832
  0.00000000	   0.09190010	   0.23499078	   0.41942267	   0.74243007	   1.25014534	   1.53423500	   1.47540548	   1.25732091	   1.49650389	   2.25565281
  0.00000000	   0.06602154	   0.13742362	   0.22396278	   0.35921393	   0.74868797	   1.52634157	   1.26613671	   1.07481449	   2.09936456	   1.10903911
  0.00000000	   0.06602558	   0.15553521	   0.25014952	   0.39641762	   0.58167810	   0.95444753	   2.09702741	   2.19865745	   1.73240018	   0.93926183
  0.00000000	   0.10103397	   0.21227550	   0.48883678	   1.06039585	   1.56304974	   1.38392070	   1.65237030	   1.95950071	   1.72173174	   0.88412007
  0.00000003	   0.09509871	   0.20059509	   0.35905170	   0.63260787	   0.99844533	   1.66516910	   1.49038997	   1.22308342	   1.72377048	   1.43711975
  0.00000000	   0.06653036	   0.17313754	   0.29632018	   0.48722953	   0.70084989	   0.80319021	   0.89671303	   2.02198269	   1.19451143	   1.83133217
  0.00000000	   0.07927087	   0.13673979	   0.18640971	   0.27277607	   0.47503462	   0.76906987	   1.17020996	   1.40110337	   1.74545398	   1.47971183
  0.00000000	   0.07745860	   0.18407676	   0.30186799	   0.41590582	   0.58111641	   1.43299959	   1.84532626	   2.18621371	   1.77875147	   1.80254788
  0.00000000	   0.09229162	   0.16413298	   0.28774881	   0.41980792	   0.70959243	   0.78610010	   1.22525722	   1.35779819	   1.62647389	   1.16927838
  0.00000000	   0.05663265	   0.12993914	   0.23719938	   0.43637373	   0.83964083	   1.75938956	   2.17244544	   1.71549252	   1.48492421	   1.80255453
  0.00000000	   0.07035607	   0.16023027	   0.24460610	   0.32190106	   0.51046906	   0.52936290	   0.57556433	   1.54088756	   1.14816610	   1.83644732
  0.00000000	   0.07019442	   0.15503534	   0.37620422	   0.79169164	   1.36756840	   1.52884993	   1.09535851	   1.24782565	   0.85022388	   1.61749256
  0.00000000	   0.05767575	   0.13926514	   0.27085018	   0.47110845	   1.10212411	   1.86334537	   1.12105224	   1.42925864	   1.76988521	   1.56904108
  0.00000000	   0.07961550	   0.16832528	   0.25753984	   0.52304805	   0.97644470	   1.65021426	   1.44619180	   1.52753750	   1.58773094	   1.53344621
  0.00000002	   0.13570522	   0.30702297	   0.50850140	   0.66859123	   0.83373121	   1.02840566	   1.77262447	   1.38918097	   1.08639236	   1.07929525
  0.00000001	   0.08093447	   0.15247869	   0.30951072	   0.51463529	   0.72897466	   0.87294820	   1.87800725	   1.72264906	   1.55409498	   1.53189158
  0.00000002	   0.05732989	   0.10020810	   0.17742830	   0.40591747	   0.76098991	   0.90545146	   0.89632889	   1.63901165	   1.77904753	   1.47678101
  0.00000000	   0.09453424	   0.25994939	   0.51630511	   1.01780753	   1.51223277	   1.59080608	   1.64520204	   1.62640040	   1.65194858	   1.58772449
  0.00000000	   0.08440908	   0.17576785	   0.31072069	   0.67217476	   1.12794527	   1.55634253	   1.16758722	   1.13047273	   1.33102439	   1.37823638
  0.00000001	   0.05702974	   0.12589604	   0.19746761	   0.36009050	   0.92453658	   2.26838405	   2.46941048	   1.36623722	   1.86862897	   1.15761080
  0.00000001	   0.07833234	   0.15283970	   0.28881205	   0.62869724	   1.16842862	   1.33531182	   1.53491567	   1.56828293	   1.76470699	   1.56653093
  0.00000000	   0.04927712	   0.11242798	   0.19990721	   0.29751924	   0.36081006	   0.62703959	   1.47654407	   1.85343331	   1.61098543	   1.83152764
  0.00000003	   0.07357074	   0.16517129	   0.30267401	   0.46005452	   0.67447133	   1.45686895	   2.09173011	   1.41362775	   1.64609235	   1.70476111
  0.00000001	   0.05284729	   0.10425840	   0.16679286	   0.25187953	   0.32715881	   0.37757705	   1.26240563	   1.50009581	   1.40437949	   1.23043187
  0.00000000	   0.05058028	   0.11491571	   0.22782764	   0.36657823	   0.56777392	   1.49476656	   2.04550712	   1.90724343	   1.68962211	   1.84314184
  0.00000001	   0.11173897	   0.23421765	   0.39960569	   0.70528849	   1.03058311	   1.27972271	   1.72818364	   1.67152567	   1.58075900	   1.33999182
  0.00000000	   0.06036342	   0.14688093	   0.29067040	   0.59166049	   0.82263442	   1.17900491	   1.61138699	   1.52416073	   1.37916569	   1.55272443
  0.00000000	   0.07226597	   0.16725135	   0.28415670	   0.48753766	   0.77020213	   1.99962172	   1.51142732	   1.55135048	   1.78876286	   1.01808440
  0.00000000	   0.06447194	   0.14021981	   0.23065939	   0.36618001	   0.51196167	   1.02103891	   1.86731478	   1.92394532	   1.17419208	   1.24886785
  0.00000001	   0.04529008	   0.12754662	   0.23441699	   0.38108055	   0.58479316	   0.81042683	   1.54933511	   1.62008515	   1.14388318	   0.95086132
  0.00000000	   0.05062106	   0.11410974	   0.18660627	   0.22807528	   0.30085063	   0.66397556	   0.80890137	   0.75182328	   1.59948925	   1.39220883
  0.00000003	   0.04927451	   0.10246322	   0.15402867	   0.27551820	   0.66486867	   1.58085020	   1.84699660	   1.27062833	   1.73169515	   1.47140283
  0.00000000	   0.05588870	   0.13844160	   0.25281784	   0.48892710	   0.87496280	   1.71989871	   1.76035366	   1.48852837	   2.23400829	   1.42362120
  0.00000000	   0.04143692	   0.10719035	   0.13575171	   0.20413747	   0.50352133	   0.75550504	   1.37660539	   1.61521391	   1.37782530	   1.50952369
  0.00000003	   0.05111581	   0.11339180	   0.15117463	   0.26334744	   0.56686865	   1.26157027	   1.90122475	   1.57588908	   1.55977722	   1.48412249
  0.00000000	   0.07431806	   0.15457269	   0.33924183	   0.74841401	   1.06286490	   1.40405531	   2.18664558	   2.25717381	   1.79076425	   1.83910628
  0.00000001	   0.08610513	   0.21929413	   0.50317472	   0.89304252	   1.07125734	   1.20456481	   1.27726315	   1.85364116	   0.92653917	   1.74865524
  0.00000001	   0.04727520	   0.10433614	   0.19385435	   0.26583041	   0.24738709	   0.39442264	   0.89486494	   1.51161398	   1.89712059	   2.06341670
  0.00000002	   0.06531618	   0.15278776	   0.27984226	   0.44171724	   0.67839029	   1.23347770	   2.13174614	   2.10631895	   1.30896418	   1.07729226
  0.00000000	   0.06069256	   0.14014315	   0.24033762	   0.45061805	   0.73575875	   1.83181363	   1.42594346	   1.36984567	   1.45959528	   1.77819553
  0.00000000	   0.05084623	   0.12546635	   0.23997804	   0.38848153	   0.71784877	   1.65507055	   2.31610455	   1.74042196	   1.16180445	   1.85843228
  0.00000000	   0.07520416	   0.16082152	   0.26978015	   0.38042604	   0.85208028	   1.34509059	   1.57627268	   1.56474856	   1.35845895	   1.36182689
  0.00000000	   0.07720763	   0.18881292	   0.37801960	   0.57137670	   0.88492114	   1.68670001	   1.35538252	   1.39628935	   1.90047410	   1.72880891
  0.00000000	   0.08459153	   0.19371469	   0.28930998	   0.42607657	   0.66451430	   0.78232199	   0.73669681	   0.94764826	   1.39217739	   1.64237723
  0.00000000	   0.10171517	   0.23120450	   0.39009914	   0.63197500	   0.98295134	   1.43104111	   1.88302679	   1.81246943	   1.60869708	   1.40218699
  0.00000000	   0.07389115	   0.16083015	   0.32959716	   0.56075169	   0.93302804	   1.23690261	   0.97812828	   0.72383965	   1.55448895	   1.31905139
  0.00000000	   0.06417079	   0.12760149	   0.23029210	   0.37567841	   0.54391296	   1.25462033	   2.00054094	   2.08244642	   1.64939396	   0.93981290
  0.00000002	   0.05804243	   0.13308639	   0.27505616	   0.56789437	   1.49008841	   1.77575823	   0.84867199	   1.89792385	   1.65618617	   1.40907303
